Episode,Gesture,Reward,Success,Steps,Final Pose Error,Hold Duration,Safety Violation
741,OPEN_STOP,-124.65344053924085,0.0,150,0.03302096202969551,0,0
742,THUMBS_UP,-226.16164713163866,0.0,150,0.0,0,0
743,THUMBS_DOWN,-211.2384258930012,0.0,150,0.0,0,0
744,OPEN_STOP,-139.98457288039856,0.0,150,0.03624534606933594,0,0
745,OPEN_STOP,-130.1056309023127,0.0,150,0.0,0,0
746,THUMBS_DOWN,-236.28698017797436,0.0,150,0.09654296189546585,0,0
747,THUMBS_UP,-230.37237846955657,0.0,150,0.0,0,0
748,OPEN_STOP,-120.50640500082635,0.0,150,0.02065979316830635,0,0
749,OPEN_STOP,-143.8624751165416,0.0,150,0.09384077787399292,0,0
750,THUMBS_UP,-228.83463679164635,0.0,150,0.0,0,0
751,OPEN_STOP,-121.07699202170592,0.0,150,0.07251065969467163,0,0
752,OPEN_STOP,-111.72126300954262,0.0,150,0.05284261703491211,0,0
753,THUMBS_DOWN,-239.90350483060348,0.0,150,0.09887421131134033,0,0
754,THUMBS_UP,-232.11537534505118,0.0,150,0.0,0,0
755,THUMBS_UP,-233.5323236666619,0.0,150,0.0,0,0
756,THUMBS_DOWN,-216.01669764652854,0.0,150,0.06627881526947021,0,0
757,THUMBS_UP,-213.9695553648146,0.0,150,0.0,0,0
758,OPEN_STOP,-154.33254893011414,0.0,150,0.13140666484832764,0,0
759,THUMBS_UP,-236.27206244230285,0.0,150,0.0,0,0
760,THUMBS_DOWN,-189.42104806327256,0.0,150,0.06489453464746475,0,0
761,OPEN_STOP,-128.20985044146892,0.0,150,0.14005209505558014,0,0
762,OPEN_STOP,-108.45414911594212,0.0,150,0.026068836450576782,0,0
763,OPEN_STOP,-117.42525837258431,0.0,150,0.013815581798553467,0,0
764,THUMBS_UP,-243.12156833423307,0.0,150,0.0,0,0
765,THUMBS_UP,-259.63087004013335,0.0,150,0.0,0,0
766,THUMBS_UP,-244.620310330937,0.0,150,0.0,0,0
767,OPEN_STOP,-112.1543014756218,0.0,150,0.02850155346095562,0,0
768,OPEN_STOP,-119.36027095735074,0.0,150,0.033287160098552704,0,0
769,THUMBS_UP,-224.01819643891406,0.0,150,0.0,0,0
770,THUMBS_UP,-234.83034954488286,0.0,150,0.0,0,0
771,THUMBS_UP,-224.65572943699328,0.0,150,0.0,0,0
772,THUMBS_UP,-223.58207054972655,0.0,150,0.0,0,0
773,OPEN_STOP,-119.21287566646706,0.0,150,0.04632985591888428,0,0
774,THUMBS_UP,-238.22548314710087,0.0,150,0.0,0,0
775,THUMBS_UP,-212.43482214894607,0.0,150,0.0,0,0
776,THUMBS_UP,-218.85706950776293,0.0,150,0.0,0,0
777,OPEN_STOP,-109.99824092303872,0.0,150,0.005612358916550875,0,0
778,OPEN_STOP,-102.21301848334956,0.0,150,0.0914120078086853,0,0
779,OPEN_STOP,-70.14934446753266,1.0,129,0.017217159271240234,0,0
780,THUMBS_DOWN,-209.82670383772526,0.0,150,0.047760870307683945,0,0
781,THUMBS_UP,-208.29051502944904,0.0,150,0.0,0,0
782,THUMBS_UP,-205.83984024120483,0.0,150,0.0,0,0
783,THUMBS_UP,-214.0310596186296,0.0,150,0.0,0,0
784,THUMBS_UP,-211.50077708534207,0.0,150,0.0,0,0
785,OPEN_STOP,-126.88115435855458,0.0,150,0.0481216236948967,0,0
786,THUMBS_UP,-188.87853561008353,0.0,150,0.0,0,0
787,OPEN_STOP,-92.225843023695,0.0,150,0.013837099075317383,0,0
788,THUMBS_DOWN,-255.1209406966623,0.0,150,0.21876685321331024,0,0
789,OPEN_STOP,-103.46847577211508,0.0,150,0.0,0,0
790,THUMBS_UP,-209.23038498566487,0.0,150,0.0,0,0
791,THUMBS_UP,-215.44518628368476,0.0,150,0.0,0,0
792,THUMBS_DOWN,-263.480285160807,0.0,150,0.29980024695396423,0,0
793,THUMBS_UP,-174.1301356074272,0.0,150,0.0,0,0
794,THUMBS_DOWN,-236.87217192391398,0.0,150,0.20633316040039062,0,0
795,THUMBS_DOWN,-246.03944629421463,0.0,150,0.19686304032802582,0,0
796,THUMBS_UP,-174.7436219401471,0.0,150,0.0,0,0
797,THUMBS_UP,-182.42994095441887,0.0,150,0.0,0,0
798,THUMBS_UP,-173.76572640846484,0.0,150,0.0,0,0
799,THUMBS_UP,-174.44798831203016,0.0,150,0.0,0,0
800,THUMBS_UP,-198.2612614087947,0.0,150,0.0,0,0
801,OPEN_STOP,-112.80561522446578,0.0,150,0.01607280969619751,0,0
802,OPEN_STOP,-117.22747470473875,0.0,150,0.051080286502838135,0,0
803,THUMBS_UP,-182.00472580268976,0.0,150,0.0,0,0
804,THUMBS_UP,-171.99091766847297,0.0,150,0.0,0,0
805,THUMBS_DOWN,-244.54165196624112,0.0,150,0.30138659477233887,0,0
806,THUMBS_DOWN,-258.95377899531275,0.0,150,0.2749026417732239,0,0
807,OPEN_STOP,-58.381369630447615,1.0,85,0.04059654474258423,0,0
808,THUMBS_DOWN,-234.97514583771812,0.0,150,0.31010550260543823,0,0
809,OPEN_STOP,-100.90159573964019,0.0,150,0.02651304006576538,0,0
810,THUMBS_DOWN,-247.99556678151697,0.0,150,0.17297355830669403,0,0
811,OPEN_STOP,-97.03640702215021,0.0,150,0.03315116465091705,0,0
812,OPEN_STOP,-46.36941092666473,1.0,86,0.0,0,0
813,THUMBS_DOWN,-244.04603878843605,0.0,150,0.17898336052894592,0,0
814,THUMBS_UP,-184.98702036330482,0.0,150,0.0,0,0
815,THUMBS_DOWN,-265.8165009542276,0.0,150,0.300718754529953,0,0
816,THUMBS_DOWN,-277.9715548977907,0.0,150,0.3564205467700958,0,0
817,OPEN_STOP,-112.98722434079274,0.0,150,0.008507763035595417,0,0
818,OPEN_STOP,-116.42716305260086,0.0,150,0.0,0,0
819,OPEN_STOP,-110.00636347183033,0.0,150,0.087945856153965,0,0
820,THUMBS_UP,-172.35401595863522,0.0,150,0.0,0,0
821,THUMBS_UP,-177.3122439542087,0.0,150,0.0,0,0
822,THUMBS_UP,-171.08045199617752,0.0,150,0.0,0,0
823,THUMBS_UP,-165.08140391146065,0.0,150,0.0,0,0
824,THUMBS_UP,-168.59159155125266,0.0,150,0.0,0,0
825,OPEN_STOP,-105.20196783733633,0.0,150,0.0020030736923217773,0,0
826,THUMBS_DOWN,-262.45975811192767,0.0,150,0.4456706643104553,0,0
827,OPEN_STOP,-53.18961182277651,1.0,120,0.0,0,0
828,OPEN_STOP,-128.99235706075106,0.0,150,0.0,0,0
829,OPEN_STOP,-94.33408235138862,0.0,150,0.0,0,0
830,OPEN_STOP,-105.58404026542098,0.0,150,0.05195804685354233,0,0
831,THUMBS_DOWN,-237.41156922956927,0.0,150,0.3788142204284668,0,0
832,THUMBS_UP,-182.20770883087062,0.0,150,0.0,0,0
833,OPEN_STOP,-111.13125934362972,0.0,150,0.0635560154914856,0,0
834,THUMBS_UP,-161.0647300795699,0.0,150,0.0,0,0
835,THUMBS_DOWN,-228.93807204706602,0.0,150,0.12071716785430908,0,0
836,THUMBS_UP,-153.49966245524573,0.0,150,0.0,0,0
837,THUMBS_UP,-158.9821235132218,0.0,150,0.0,0,0
838,THUMBS_DOWN,-217.20849258249635,0.0,150,0.17727793753147125,0,0
839,OPEN_STOP,-61.22784055998784,1.0,126,0.01638728566467762,0,0
840,OPEN_STOP,-100.8930646744207,0.0,150,0.0252382755279541,0,0
841,OPEN_STOP,-100.31603065505624,0.0,150,0.053172968327999115,0,0
842,OPEN_STOP,-106.26344045153832,0.0,150,0.0,0,0
843,THUMBS_UP,-145.71523785259575,0.0,150,0.0,0,0
844,THUMBS_DOWN,-228.50474605496967,0.0,150,0.10619369894266129,0,0
845,THUMBS_UP,-156.34737734450033,0.0,150,0.0,0,0
846,THUMBS_DOWN,-254.78484068743873,0.0,150,0.20303180813789368,0,0
847,THUMBS_DOWN,-245.18655164951448,0.0,150,0.1950969696044922,0,0
848,OPEN_STOP,-81.72369112105108,0.0,150,0.06051343306899071,0,0
849,THUMBS_UP,-150.06662427330266,0.0,150,0.0,0,0
850,OPEN_STOP,-108.11220482421488,0.0,150,0.041185732930898666,0,0
851,OPEN_STOP,-123.04323504287456,0.0,150,0.012549730017781258,0,0
852,OPEN_STOP,-86.87950591434725,0.0,150,0.005598723888397217,0,0
853,OPEN_STOP,-119.64361666398594,0.0,150,0.023221587762236595,0,0
854,THUMBS_UP,-158.5091307920614,0.0,150,0.0,0,0
855,OPEN_STOP,-134.16136534862218,0.0,150,0.034082576632499695,0,0
856,THUMBS_DOWN,-218.6401463510655,0.0,150,0.0162622332572937,0,0
857,OPEN_STOP,-105.82813398922333,0.0,150,0.07611113786697388,0,0
858,OPEN_STOP,-100.02383924256078,0.0,150,0.047891370952129364,0,0
859,THUMBS_UP,-148.26241609225048,0.0,150,0.0,0,0
860,THUMBS_UP,-145.417628264057,0.0,150,0.0,0,0
861,THUMBS_UP,-147.37419519248303,0.0,150,0.0,0,0
862,THUMBS_DOWN,-230.89422368826814,0.0,150,0.11960642784833908,0,0
863,OPEN_STOP,-126.57037131416604,0.0,150,0.12357405573129654,0,0
864,THUMBS_UP,-140.18618648492736,0.0,150,0.0,0,0
865,THUMBS_UP,-148.17204793493272,0.0,150,0.0,0,0
866,THUMBS_UP,-146.6986874832445,0.0,150,0.0,0,0
867,OPEN_STOP,-41.74811424139885,1.0,67,0.03941337391734123,0,0
868,THUMBS_DOWN,-218.08439970483528,0.0,150,0.18294571340084076,0,0
869,THUMBS_DOWN,-251.61284923612146,0.0,150,0.2885630130767822,0,0
870,THUMBS_UP,-152.86840382709164,0.0,150,0.0,0,0
871,THUMBS_DOWN,-216.81576917197793,0.0,150,0.18464374542236328,0,0
872,OPEN_STOP,-105.6142151438212,0.0,150,0.08354222774505615,0,0
873,THUMBS_DOWN,-215.6343082561576,0.0,150,0.11745090782642365,0,0
874,THUMBS_UP,-163.95444019163028,0.0,150,0.0,0,0
875,THUMBS_DOWN,-226.90590784439343,0.0,150,0.19989188015460968,0,0
876,THUMBS_UP,-144.3716235178405,0.0,150,0.0,0,0
877,THUMBS_DOWN,-235.50539313293766,0.0,150,0.18064142763614655,0,0
878,OPEN_STOP,-115.14560604868451,0.0,150,0.007996559143066406,0,0
879,THUMBS_UP,-148.53960009068888,0.0,150,0.0,0,0
880,OPEN_STOP,-86.95685364534849,0.0,150,0.042608946561813354,0,0
881,THUMBS_DOWN,-231.2053529389389,0.0,150,0.0487976111471653,0,0
882,THUMBS_DOWN,-235.23554867663873,0.0,150,0.1638132929801941,0,0
883,THUMBS_DOWN,-233.83702749676542,0.0,150,0.05968552082777023,0,0
884,THUMBS_DOWN,-224.23348487069012,0.0,150,0.12625752389431,0,0
885,THUMBS_DOWN,-235.38037490085705,0.0,150,0.1154446080327034,0,0
886,THUMBS_UP,-148.08256623856965,0.0,150,0.0,0,0
887,THUMBS_UP,-149.3781317067939,0.0,150,0.0,0,0
888,THUMBS_DOWN,-241.448509202227,0.0,150,0.12208317220211029,0,0
889,THUMBS_DOWN,-238.37411187224095,0.0,150,0.272751122713089,0,0
890,THUMBS_DOWN,-216.2867874370702,0.0,150,0.141530841588974,0,0
891,OPEN_STOP,-99.25891038863341,0.0,150,0.05551498383283615,0,0
892,OPEN_STOP,-84.5392764475942,0.0,150,0.0,0,0
893,THUMBS_UP,-133.15687884885818,0.0,150,0.0,0,0
894,THUMBS_DOWN,-212.70782199947158,0.0,150,0.1431511640548706,0,0
895,THUMBS_UP,-155.30114617502323,0.0,150,0.0,0,0
896,THUMBS_UP,-148.2417130261288,0.0,150,0.0,0,0
897,THUMBS_DOWN,-228.81442378591748,0.0,150,0.15764887630939484,0,0
898,THUMBS_UP,-152.89476178777863,0.0,150,0.0,0,0
899,THUMBS_UP,-157.24775387704838,0.0,150,0.0,0,0
900,OPEN_STOP,-67.82093619446968,1.0,125,0.041852910071611404,0,0
901,THUMBS_UP,-153.36638698272404,0.0,150,0.0,0,0
902,THUMBS_UP,-151.89274566245118,0.0,150,0.0,0,0
903,OPEN_STOP,-59.34897169129225,1.0,104,0.0,0,0
904,THUMBS_DOWN,-257.1130001741089,0.0,150,0.22714385390281677,0,0
905,OPEN_STOP,-43.919409448872344,1.0,67,0.005650543607771397,0,0
906,THUMBS_UP,-156.28438006792112,0.0,150,0.0,0,0
907,THUMBS_DOWN,-271.33588272482154,0.0,150,0.38392701745033264,0,0
908,OPEN_STOP,-121.71216985003907,0.0,150,0.011287262663245201,0,0
909,OPEN_STOP,-131.1618854271248,0.0,150,0.039373502135276794,0,0
910,THUMBS_DOWN,-273.3218160461263,0.0,150,0.3433617353439331,0,0
911,THUMBS_UP,-150.38559012743406,0.0,150,0.0,0,0
912,THUMBS_DOWN,-271.89231314260525,0.0,150,0.36245620250701904,0,0
913,THUMBS_UP,-138.98992133132265,0.0,150,0.0,0,0
914,THUMBS_UP,-117.60228359927662,1.0,141,0.0,0,0
915,OPEN_STOP,-97.62183975510298,0.0,150,0.0,0,0
916,THUMBS_DOWN,-249.79416271146394,0.0,150,0.24760398268699646,0,0
917,THUMBS_DOWN,-309.61425292330335,0.0,150,0.2739569842815399,0,0
918,THUMBS_DOWN,-263.30305294194955,0.0,150,0.24740414321422577,0,0
919,OPEN_STOP,-42.09601001841245,1.0,94,0.00851551815867424,0,0
920,THUMBS_DOWN,-264.4749566480518,0.0,150,0.24948225915431976,0,0
921,THUMBS_DOWN,-264.6571917656622,0.0,150,0.44721847772598267,0,0
922,OPEN_STOP,-32.92111989153549,1.0,41,0.008213996887207031,0,0
923,OPEN_STOP,-84.16521937097777,0.0,150,0.10558442771434784,0,0
924,OPEN_STOP,-114.17101169614585,0.0,150,0.09973900765180588,0,0
925,THUMBS_DOWN,-232.98288221510128,0.0,150,0.24452930688858032,0,0
926,THUMBS_UP,-141.98449725523594,0.0,150,0.0,0,0
927,THUMBS_DOWN,-241.26742281364974,0.0,150,0.3173266351222992,0,0
928,THUMBS_DOWN,-256.32380870625377,0.0,150,0.28978168964385986,0,0
929,THUMBS_DOWN,-250.25595776353956,0.0,150,0.1934226155281067,0,0
930,THUMBS_UP,-140.34607201695783,0.0,150,0.0,0,0
931,THUMBS_UP,-147.76026986504206,0.0,150,0.0,0,0
932,THUMBS_DOWN,-266.3450554375165,0.0,150,0.3881906569004059,0,0
933,OPEN_STOP,-85.93471641451116,0.0,150,0.0,0,0
934,OPEN_STOP,-94.07099624973259,0.0,150,0.0,0,0
935,THUMBS_UP,-142.51133931400133,0.0,150,0.0,0,0
936,OPEN_STOP,-98.12907416053116,0.0,150,0.10199923068284988,0,0
937,THUMBS_DOWN,-288.8984746278985,0.0,150,0.3778339922428131,0,0
938,THUMBS_DOWN,-257.40131050739444,0.0,150,0.25854015350341797,0,0
939,OPEN_STOP,-100.26967794317285,0.0,150,0.11177698522806168,0,0
940,OPEN_STOP,-87.05287748570555,0.0,150,0.0,0,0
941,THUMBS_UP,-137.76500234144743,0.0,150,0.0,0,0
942,THUMBS_UP,-148.94715305557816,0.0,150,0.0,0,0
943,OPEN_STOP,-103.13893104475919,0.0,150,0.09442057460546494,0,0
944,THUMBS_UP,-150.07809563548443,0.0,150,0.0,0,0
945,THUMBS_DOWN,-275.8149096543716,0.0,150,0.4379647970199585,0,0
946,THUMBS_UP,-139.1948996292356,0.0,150,0.0,0,0
947,OPEN_STOP,-65.01257555354387,1.0,117,0.01377448346465826,0,0
948,THUMBS_DOWN,-264.7852476756531,0.0,150,0.44882383942604065,0,0
949,THUMBS_DOWN,-293.8634949435667,0.0,150,0.47276070713996887,0,0
950,THUMBS_UP,-143.72487596620343,0.0,150,0.0,0,0
951,THUMBS_UP,-145.3825556306449,0.0,150,0.0,0,0
952,OPEN_STOP,-104.49877685408164,0.0,150,0.0,0,0
953,THUMBS_UP,-132.0149095965945,0.0,150,0.0,0,0
954,THUMBS_DOWN,-261.662484512264,0.0,150,0.2878262996673584,0,0
955,THUMBS_UP,-141.91127251134336,0.0,150,0.0,0,0
956,THUMBS_DOWN,-294.4725918914005,0.0,150,0.41612759232521057,0,0
957,OPEN_STOP,-31.18691846278496,1.0,44,0.020839761942625046,0,0
958,THUMBS_UP,-146.2766475061024,0.0,150,0.0,0,0
959,OPEN_STOP,-42.613422954315304,1.0,66,0.0,0,0
960,THUMBS_UP,-153.90151830047836,0.0,150,0.0,0,0
961,OPEN_STOP,-92.3538886393514,0.0,150,0.050873689353466034,0,0
962,THUMBS_UP,-141.63401740764735,0.0,150,0.0,0,0
963,THUMBS_DOWN,-288.8594654138388,0.0,150,0.4583682119846344,0,0
964,THUMBS_DOWN,-270.6800959889312,0.0,150,0.4820305407047272,0,0
965,THUMBS_UP,-147.07038368479354,0.0,150,0.0,0,0
966,THUMBS_UP,-159.8814742486366,0.0,150,0.0,0,0
967,THUMBS_UP,-139.29731872610745,0.0,150,0.0,0,0
968,THUMBS_UP,-133.4937506495602,0.0,150,0.0,0,0
969,THUMBS_DOWN,-272.69232203809537,0.0,150,0.3993566930294037,0,0
970,THUMBS_UP,-139.32747164523224,0.0,150,0.0,0,0
971,OPEN_STOP,-38.342458746761544,1.0,91,0.0,0,0
972,THUMBS_UP,-162.8126973397005,0.0,150,0.0,0,0
973,THUMBS_UP,-147.8481449195789,0.0,150,0.0,0,0
974,OPEN_STOP,-29.292370941145336,1.0,59,0.0,0,0
975,THUMBS_UP,-133.891720564618,0.0,150,0.0,0,0
976,THUMBS_UP,-138.8038595960057,0.0,150,0.0,0,0
977,THUMBS_DOWN,-331.03560267537824,0.0,150,0.5208479166030884,0,0
978,THUMBS_UP,-126.52120108248663,0.0,150,0.0,0,0
979,OPEN_STOP,-103.49434285261438,0.0,150,0.017330467700958252,0,0
980,OPEN_STOP,-47.82055287732509,1.0,88,0.014971256256103516,0,0
981,OPEN_STOP,-96.14423142220353,0.0,150,0.0,0,0
982,OPEN_STOP,-39.97890823000578,1.0,63,0.0,0,0
983,THUMBS_DOWN,-331.2034483993613,0.0,150,0.6571571230888367,0,0
984,THUMBS_UP,-130.52480684060612,0.0,150,0.0,0,0
985,THUMBS_UP,-143.72773322168732,0.0,150,0.0,0,0
986,THUMBS_DOWN,-380.40645382076497,0.0,150,0.8638496994972229,0,0
987,OPEN_STOP,-110.2348074598989,0.0,150,0.0,0,0
988,THUMBS_DOWN,-346.3899583314545,0.0,150,0.6039824485778809,0,0
989,THUMBS_UP,-135.92417455148893,0.0,150,0.0,0,0
990,THUMBS_DOWN,-328.26538882981976,0.0,150,0.6496878862380981,0,0
991,THUMBS_DOWN,-328.96428486071534,0.0,150,0.509181559085846,0,0
992,THUMBS_DOWN,-340.102189841168,0.0,150,0.5157012939453125,0,0
993,OPEN_STOP,-85.40996875516605,0.0,150,0.06742323935031891,0,0
994,OPEN_STOP,-94.72237221258698,0.0,150,0.03008146956562996,0,0
995,THUMBS_UP,-137.1378855285794,0.0,150,0.0,0,0
996,OPEN_STOP,-37.848163967300195,1.0,50,0.026993341743946075,0,0
997,THUMBS_DOWN,-334.6625684426492,0.0,150,0.5272142887115479,0,0
998,THUMBS_UP,-131.5421106929472,0.0,150,0.0,0,0
999,THUMBS_UP,-139.77190438330163,0.0,150,0.009797854349017143,0,0
1000,THUMBS_UP,-142.1473051264371,0.0,150,0.0,0,0
1001,THUMBS_DOWN,-342.71826570431693,0.0,150,0.6520935297012329,0,0
1002,THUMBS_DOWN,-314.29328517820437,0.0,150,0.5852560997009277,0,0
1003,OPEN_STOP,-109.72642173186634,0.0,150,0.0,0,0
1004,THUMBS_DOWN,-304.17095566573795,0.0,150,0.49894657731056213,0,0
1005,THUMBS_DOWN,-332.5328217596559,0.0,150,0.582353413105011,0,0
1006,OPEN_STOP,-29.589798080120232,1.0,44,0.027524709701538086,0,0
1007,OPEN_STOP,-126.5490610355989,0.0,150,0.043869078159332275,0,0
1008,THUMBS_DOWN,-323.2851273694682,0.0,150,0.5659508109092712,0,0
1009,THUMBS_UP,-149.66583564842824,0.0,150,0.0,0,0
1010,THUMBS_UP,-139.79137538941117,0.0,150,0.0,0,0
1011,THUMBS_UP,-128.38139684732772,0.0,150,0.0,0,0
1012,THUMBS_UP,-141.3891517861374,0.0,150,0.0,0,0
1013,THUMBS_DOWN,-305.49095956400964,0.0,150,0.6084426045417786,0,0
1014,OPEN_STOP,-31.946359401196265,1.0,49,0.0,0,0
1015,THUMBS_UP,-149.43844714565196,0.0,150,0.0,0,0
1016,OPEN_STOP,-112.09853533397775,0.0,150,0.005550801753997803,0,0
1017,THUMBS_DOWN,-322.859626963425,0.0,150,0.5818115472793579,0,0
1018,THUMBS_UP,-154.6432025280037,0.0,150,0.0,0,0
1019,THUMBS_DOWN,-354.73544239847007,0.0,150,0.6381131410598755,0,0
1020,THUMBS_DOWN,-306.93067238050514,0.0,150,0.5710843205451965,0,0
1021,THUMBS_DOWN,-342.02047221611195,0.0,150,0.4129369556903839,0,0
1022,THUMBS_DOWN,-341.6192667350732,0.0,150,0.5001938343048096,0,0
1023,OPEN_STOP,-61.71385091736917,1.0,117,0.0,0,0
1024,THUMBS_DOWN,-311.65221208883474,0.0,150,0.5154266953468323,0,0
1025,OPEN_STOP,-104.0037945845444,0.0,150,0.04503120854496956,0,0
1026,OPEN_STOP,-50.917643869152506,1.0,79,0.04812555015087128,0,0
1027,THUMBS_UP,-152.27005158715886,0.0,150,0.0,0,0
1028,THUMBS_UP,-142.10287022284228,0.0,150,0.0,0,0
1029,OPEN_STOP,-86.13283268931491,0.0,150,0.07385429739952087,0,0
1030,THUMBS_UP,-132.32780262388752,0.0,150,0.0,0,0
1031,THUMBS_DOWN,-314.90725567008377,0.0,150,0.4803345203399658,0,0
1032,THUMBS_UP,-142.8854220557575,0.0,150,0.0,0,0
1033,OPEN_STOP,-96.34026634334589,0.0,150,0.0,0,0
1034,THUMBS_UP,-145.50354003800075,0.0,150,0.0,0,0
1035,THUMBS_DOWN,-253.98259084778846,0.0,150,0.27723896503448486,0,0
1036,THUMBS_UP,-149.88190051249836,0.0,150,0.0,0,0
1037,THUMBS_DOWN,-254.49467422666032,0.0,150,0.42980924248695374,0,0
1038,THUMBS_UP,-141.01682500986263,0.0,150,0.0,0,0
1039,OPEN_STOP,-51.88761012243103,1.0,89,0.0,0,0
1040,THUMBS_UP,-140.41580194805871,0.0,150,0.0,0,0
1041,OPEN_STOP,-91.67681762369814,0.0,150,0.0022728953044861555,0,0
1042,THUMBS_UP,-151.97178166458392,0.0,150,0.0,0,0
1043,OPEN_STOP,-49.93070839535447,1.0,88,0.004756227135658264,0,0
1044,THUMBS_DOWN,-280.99742405715403,0.0,150,0.48498979210853577,0,0
1045,OPEN_STOP,-51.07260855066129,1.0,130,0.0,0,0
1046,OPEN_STOP,-54.843057157117855,1.0,88,0.030364500358700752,0,0
1047,THUMBS_UP,-146.68226366393733,0.0,150,0.0,0,0
1048,THUMBS_DOWN,-257.97677063401795,0.0,150,0.29925018548965454,0,0
1049,THUMBS_UP,-142.88474705202518,0.0,150,0.0,0,0
1050,THUMBS_DOWN,-241.9027528899303,0.0,150,0.39078524708747864,0,0
1051,THUMBS_UP,-133.41266397251977,0.0,150,0.0,0,0
1052,THUMBS_DOWN,-272.8648051805701,0.0,150,0.37488868832588196,0,0
1053,THUMBS_DOWN,-297.5188689739443,0.0,150,0.48982301354408264,0,0
1054,OPEN_STOP,-35.719973396212964,1.0,100,0.03330325707793236,0,0
1055,THUMBS_DOWN,-267.88714181590825,0.0,150,0.5350514054298401,0,0
1056,THUMBS_DOWN,-302.3261759485866,0.0,150,0.4431610703468323,0,0
1057,THUMBS_DOWN,-317.4006632656977,0.0,150,0.39448311924934387,0,0
1058,THUMBS_DOWN,-243.9827415877767,0.0,150,0.3822278678417206,0,0
1059,THUMBS_UP,-131.47638240007086,0.0,150,0.0,0,0
1060,THUMBS_UP,-145.38434112322292,0.0,150,0.0,0,0
1061,OPEN_STOP,-39.7721999718994,1.0,54,0.0,0,0
1062,THUMBS_UP,-125.9617454758473,0.0,150,0.0,0,0
1063,THUMBS_DOWN,-263.1740584622604,0.0,150,0.4897502064704895,0,0
1064,OPEN_STOP,-83.31078069493176,0.0,150,0.014458391815423965,0,0
1065,OPEN_STOP,-33.207659553606064,1.0,67,0.026349186897277832,0,0
1066,THUMBS_DOWN,-226.73768637767054,0.0,150,0.18378253281116486,0,0
1067,THUMBS_UP,-137.3037051847809,0.0,150,0.0,0,0
1068,THUMBS_UP,-135.0790573449526,0.0,150,0.0,0,0
1069,THUMBS_DOWN,-240.59209026705483,0.0,150,0.20492741465568542,0,0
1070,OPEN_STOP,-37.84895102226874,1.0,80,0.0,0,0
1071,THUMBS_DOWN,-266.369316016119,0.0,150,0.33000731468200684,0,0
1072,THUMBS_DOWN,-265.56599037839914,0.0,150,0.2954767942428589,0,0
1073,THUMBS_UP,-147.40768884287567,0.0,150,0.0,0,0
1074,OPEN_STOP,-35.48144469772932,1.0,68,0.013024449348449707,0,0
1075,OPEN_STOP,-112.67053084509325,0.0,150,0.04297506809234619,0,0
1076,THUMBS_DOWN,-294.341711441353,0.0,150,0.4887162446975708,0,0
1077,THUMBS_DOWN,-249.03306021387687,0.0,150,0.34829625487327576,0,0
1078,THUMBS_UP,-127.7435924085602,0.0,150,0.0,0,0
1079,THUMBS_UP,-136.8861780736315,0.0,150,0.0,0,0
1080,OPEN_STOP,-97.98093282698652,0.0,150,0.15174756944179535,0,0
1081,THUMBS_DOWN,-187.9506583122176,0.0,150,0.1400424987077713,0,0
1082,THUMBS_UP,-130.16835529439157,0.0,150,0.0,0,0
1083,THUMBS_UP,-136.70742645119205,0.0,150,0.0,0,0
1084,OPEN_STOP,-106.35590287863394,0.0,150,0.04404735937714577,0,0
1085,THUMBS_DOWN,-226.73693908629005,0.0,150,0.20017878711223602,0,0
1086,OPEN_STOP,-77.66415354551283,0.0,150,0.0,0,0
1087,THUMBS_DOWN,-245.39878780196415,0.0,150,0.2704553008079529,0,0
1088,THUMBS_UP,-127.72497374640425,0.0,150,0.0,0,0
1089,OPEN_STOP,-89.28079186768534,0.0,150,0.010419964790344238,0,0
1090,THUMBS_DOWN,-204.64320798087405,0.0,150,0.1014176681637764,0,0
1091,OPEN_STOP,-29.708993813944968,1.0,82,0.0058141350746154785,0,0
1092,THUMBS_UP,-125.68011033758984,0.0,150,0.0,0,0
1093,OPEN_STOP,-33.73273385578766,1.0,44,0.0,0,0
1094,OPEN_STOP,-34.41773369388653,1.0,43,0.0,0,0
1095,THUMBS_UP,-133.33756774203383,0.0,150,0.0,0,0
1096,THUMBS_UP,-123.48879329228073,0.0,150,0.0,0,0
1097,THUMBS_DOWN,-176.96750930639914,0.0,150,0.09629570692777634,0,0
1098,THUMBS_DOWN,-200.33559540687736,0.0,150,0.1488630175590515,0,0
1099,THUMBS_UP,-126.54651274302738,0.0,150,0.0,0,0
1100,THUMBS_UP,-141.163855599754,0.0,150,0.0,0,0
1101,THUMBS_DOWN,-195.71127615580914,0.0,150,0.12437408417463303,0,0
1102,THUMBS_DOWN,-189.57926675197837,0.0,150,0.08243712037801743,0,0
1103,OPEN_STOP,-65.69156861909201,1.0,146,0.04131317138671875,0,0
1104,THUMBS_DOWN,-170.17181390857314,0.0,150,0.007263993378728628,0,0
1105,OPEN_STOP,-96.80655900606413,0.0,150,0.0381477028131485,0,0
1106,OPEN_STOP,-55.32757191443811,1.0,127,0.0,0,0
1107,THUMBS_UP,-129.74891027537174,0.0,150,0.0,0,0
1108,OPEN_STOP,-34.48128548089415,1.0,49,0.0070917606353759766,0,0
1109,OPEN_STOP,-29.420282720997935,1.0,45,0.0,0,0
1110,THUMBS_UP,-130.13103017371304,0.0,150,0.0,0,0
1111,OPEN_STOP,-33.68850772077221,1.0,77,0.01487067248672247,0,0
